state,count,t,run_no
Exposed,1,4.86,16
Infectious,0,4.86,16
Recovered,1,4.86,16
Susceptible,2,4.87,16
Exposed,1,4.87,16
Infectious,0,4.87,16
Recovered,1,4.87,16
Susceptible,2,4.88,16
Exposed,1,4.88,16
Infectious,0,4.88,16
Recovered,1,4.88,16
Susceptible,2,4.89,16
Exposed,1,4.89,16
Infectious,0,4.89,16
Recovered,1,4.89,16
Susceptible,2,4.8999999999999995,16
Exposed,1,4.8999999999999995,16
Infectious,0,4.8999999999999995,16
Recovered,1,4.8999999999999995,16
Susceptible,2,4.91,16
Exposed,1,4.91,16
Infectious,0,4.91,16
Recovered,1,4.91,16
Susceptible,2,4.92,16
Exposed,1,4.92,16
Infectious,0,4.92,16
Recovered,1,4.92,16
Susceptible,2,4.93,16
Exposed,1,4.93,16
Infectious,0,4.93,16
Recovered,1,4.93,16
Susceptible,2,4.9399999999999995,16
Exposed,1,4.9399999999999995,16
Infectious,0,4.9399999999999995,16
Recovered,1,4.9399999999999995,16
Susceptible,2,4.95,16
Exposed,1,4.95,16
Infectious,0,4.95,16
Recovered,1,4.95,16
Susceptible,2,4.96,16
Exposed,1,4.96,16
Infectious,0,4.96,16
Recovered,1,4.96,16
Susceptible,2,4.97,16
Exposed,1,4.97,16
Infectious,0,4.97,16
Recovered,1,4.97,16
Susceptible,2,4.9799999999999995,16
Exposed,1,4.9799999999999995,16
Infectious,0,4.9799999999999995,16
Recovered,1,4.9799999999999995,16
Susceptible,2,4.99,16
Exposed,1,4.99,16
Infectious,0,4.99,16
Recovered,1,4.99,16
Susceptible,2,5.0,16
Exposed,1,5.0,16
Infectious,0,5.0,16
Recovered,1,5.0,16
Susceptible,2,5.01,16
Exposed,1,5.01,16
Infectious,0,5.01,16
Recovered,1,5.01,16
Susceptible,2,5.02,16
Exposed,1,5.02,16
Infectious,0,5.02,16
Recovered,1,5.02,16
Susceptible,2,5.03,16
Exposed,1,5.03,16
Infectious,0,5.03,16
Recovered,1,5.03,16
Susceptible,2,5.04,16
Exposed,1,5.04,16
Infectious,0,5.04,16
Recovered,1,5.04,16
Susceptible,2,5.05,16
Exposed,1,5.05,16
Infectious,0,5.05,16
Recovered,1,5.05,16
Susceptible,2,5.06,16
Exposed,1,5.06,16
Infectious,0,5.06,16
Recovered,1,5.06,16
Susceptible,2,5.07,16
Exposed,1,5.07,16
Infectious,0,5.07,16
Recovered,1,5.07,16
Susceptible,2,5.08,16
Exposed,1,5.08,16
Infectious,0,5.08,16
Recovered,1,5.08,16
Susceptible,2,5.09,16
Exposed,1,5.09,16
Infectious,0,5.09,16
Recovered,1,5.09,16
Susceptible,2,5.1,16
Exposed,1,5.1,16
Infectious,0,5.1,16
Recovered,1,5.1,16
Susceptible,2,5.11,16
Exposed,1,5.11,16
Infectious,0,5.11,16
Recovered,1,5.11,16
Susceptible,2,5.12,16
Exposed,1,5.12,16
Infectious,0,5.12,16
Recovered,1,5.12,16
Susceptible,2,5.13,16
Exposed,1,5.13,16
Infectious,0,5.13,16
Recovered,1,5.13,16
Susceptible,2,5.14,16
Exposed,1,5.14,16
Infectious,0,5.14,16
Recovered,1,5.14,16
Susceptible,2,5.1499999999999995,16
Exposed,1,5.1499999999999995,16
Infectious,0,5.1499999999999995,16
Recovered,1,5.1499999999999995,16
Susceptible,2,5.16,16
Exposed,1,5.16,16
Infectious,0,5.16,16
Recovered,1,5.16,16
Susceptible,2,5.17,16
Exposed,1,5.17,16
Infectious,0,5.17,16
Recovered,1,5.17,16
Susceptible,2,5.18,16
Exposed,1,5.18,16
Infectious,0,5.18,16
Recovered,1,5.18,16
Susceptible,2,5.1899999999999995,16
Exposed,1,5.1899999999999995,16
Infectious,0,5.1899999999999995,16
Recovered,1,5.1899999999999995,16
Susceptible,2,5.2,16
Exposed,1,5.2,16
Infectious,0,5.2,16
Recovered,1,5.2,16
Susceptible,2,5.21,16
Exposed,1,5.21,16
Infectious,0,5.21,16
Recovered,1,5.21,16
Susceptible,2,5.22,16
Exposed,1,5.22,16
Infectious,0,5.22,16
Recovered,1,5.22,16
Susceptible,2,5.2299999999999995,16
Exposed,1,5.2299999999999995,16
Infectious,0,5.2299999999999995,16
Recovered,1,5.2299999999999995,16
Susceptible,2,5.24,16
Exposed,1,5.24,16
Infectious,0,5.24,16
Recovered,1,5.24,16
Susceptible,2,5.25,16
Exposed,1,5.25,16
Infectious,0,5.25,16
Recovered,1,5.25,16
Susceptible,2,5.26,16
Exposed,1,5.26,16
Infectious,0,5.26,16
Recovered,1,5.26,16
Susceptible,2,5.27,16
Exposed,1,5.27,16
Infectious,0,5.27,16
Recovered,1,5.27,16
Susceptible,2,5.28,16
Exposed,1,5.28,16
Infectious,0,5.28,16
Recovered,1,5.28,16
Susceptible,2,5.29,16
Exposed,1,5.29,16
Infectious,0,5.29,16
Recovered,1,5.29,16
Susceptible,2,5.3,16
Exposed,1,5.3,16
Infectious,0,5.3,16
Recovered,1,5.3,16
Susceptible,2,5.31,16
Exposed,1,5.31,16
Infectious,0,5.31,16
Recovered,1,5.31,16
Susceptible,2,5.32,16
Exposed,1,5.32,16
Infectious,0,5.32,16
Recovered,1,5.32,16
Susceptible,2,5.33,16
Exposed,1,5.33,16
Infectious,0,5.33,16
Recovered,1,5.33,16
Susceptible,2,5.34,16
Exposed,1,5.34,16
Infectious,0,5.34,16
Recovered,1,5.34,16
Susceptible,2,5.35,16
Exposed,1,5.35,16
Infectious,0,5.35,16
Recovered,1,5.35,16
Susceptible,2,5.36,16
Exposed,1,5.36,16
Infectious,0,5.36,16
Recovered,1,5.36,16
Susceptible,2,5.37,16
Exposed,1,5.37,16
Infectious,0,5.37,16
Recovered,1,5.37,16
Susceptible,2,5.38,16
Exposed,1,5.38,16
Infectious,0,5.38,16
Recovered,1,5.38,16
Susceptible,2,5.39,16
Exposed,1,5.39,16
Infectious,0,5.39,16
Recovered,1,5.39,16
Susceptible,2,5.3999999999999995,16
Exposed,1,5.3999999999999995,16
Infectious,0,5.3999999999999995,16
Recovered,1,5.3999999999999995,16
Susceptible,2,5.41,16
Exposed,1,5.41,16
Infectious,0,5.41,16
Recovered,1,5.41,16
Susceptible,2,5.42,16
Exposed,1,5.42,16
Infectious,0,5.42,16
Recovered,1,5.42,16
Susceptible,2,5.43,16
Exposed,1,5.43,16
Infectious,0,5.43,16
Recovered,1,5.43,16
Susceptible,2,5.4399999999999995,16
Exposed,1,5.4399999999999995,16
Infectious,0,5.4399999999999995,16
Recovered,1,5.4399999999999995,16
Susceptible,2,5.45,16
Exposed,1,5.45,16
Infectious,0,5.45,16
Recovered,1,5.45,16
Susceptible,2,5.46,16
Exposed,1,5.46,16
Infectious,0,5.46,16
Recovered,1,5.46,16
Susceptible,2,5.47,16
Exposed,1,5.47,16
Infectious,0,5.47,16
Recovered,1,5.47,16
Susceptible,2,5.4799999999999995,16
Exposed,1,5.4799999999999995,16
Infectious,0,5.4799999999999995,16
Recovered,1,5.4799999999999995,16
Susceptible,2,5.49,16
Exposed,1,5.49,16
Infectious,0,5.49,16
Recovered,1,5.49,16
Susceptible,2,5.5,16
Exposed,1,5.5,16
Infectious,0,5.5,16
Recovered,1,5.5,16
Susceptible,2,5.51,16
Exposed,1,5.51,16
Infectious,0,5.51,16
Recovered,1,5.51,16
Susceptible,2,5.52,16
Exposed,1,5.52,16
Infectious,0,5.52,16
Recovered,1,5.52,16
Susceptible,2,5.53,16
Exposed,1,5.53,16
Infectious,0,5.53,16
Recovered,1,5.53,16
Susceptible,2,5.54,16
Exposed,1,5.54,16
Infectious,0,5.54,16
Recovered,1,5.54,16
Susceptible,2,5.55,16
Exposed,1,5.55,16
Infectious,0,5.55,16
Recovered,1,5.55,16
Susceptible,2,5.56,16
Exposed,1,5.56,16
Infectious,0,5.56,16
Recovered,1,5.56,16
Susceptible,2,5.57,16
Exposed,1,5.57,16
Infectious,0,5.57,16
Recovered,1,5.57,16
Susceptible,2,5.58,16
Exposed,1,5.58,16
Infectious,0,5.58,16
Recovered,1,5.58,16
Susceptible,2,5.59,16
Exposed,1,5.59,16
Infectious,0,5.59,16
Recovered,1,5.59,16
Susceptible,2,5.6,16
Exposed,1,5.6,16
Infectious,0,5.6,16
Recovered,1,5.6,16
Susceptible,2,5.61,16
Exposed,1,5.61,16
Infectious,0,5.61,16
Recovered,1,5.61,16
Susceptible,2,5.62,16
Exposed,1,5.62,16
Infectious,0,5.62,16
Recovered,1,5.62,16
Susceptible,2,5.63,16
Exposed,1,5.63,16
Infectious,0,5.63,16
Recovered,1,5.63,16
Susceptible,2,5.64,16
Exposed,1,5.64,16
Infectious,0,5.64,16
Recovered,1,5.64,16
Susceptible,2,5.6499999999999995,16
Exposed,1,5.6499999999999995,16
Infectious,0,5.6499999999999995,16
Recovered,1,5.6499999999999995,16
Susceptible,2,5.66,16
Exposed,1,5.66,16
Infectious,0,5.66,16
Recovered,1,5.66,16
Susceptible,2,5.67,16
Exposed,1,5.67,16
Infectious,0,5.67,16
Recovered,1,5.67,16
Susceptible,2,5.68,16
Exposed,1,5.68,16
Infectious,0,5.68,16
Recovered,1,5.68,16
Susceptible,2,5.6899999999999995,16
Exposed,1,5.6899999999999995,16
Infectious,0,5.6899999999999995,16
Recovered,1,5.6899999999999995,16
Susceptible,2,5.7,16
Exposed,1,5.7,16
Infectious,0,5.7,16
Recovered,1,5.7,16
Susceptible,2,5.71,16
Exposed,1,5.71,16
Infectious,0,5.71,16
Recovered,1,5.71,16
Susceptible,2,5.72,16
Exposed,1,5.72,16
Infectious,0,5.72,16
Recovered,1,5.72,16
Susceptible,2,5.7299999999999995,16
Exposed,1,5.7299999999999995,16
Infectious,0,5.7299999999999995,16
Recovered,1,5.7299999999999995,16
Susceptible,2,5.74,16
Exposed,1,5.74,16
Infectious,0,5.74,16
Recovered,1,5.74,16
Susceptible,2,5.75,16
Exposed,1,5.75,16
Infectious,0,5.75,16
Recovered,1,5.75,16
Susceptible,2,5.76,16
Exposed,1,5.76,16
Infectious,0,5.76,16
Recovered,1,5.76,16
Susceptible,2,5.77,16
Exposed,1,5.77,16
Infectious,0,5.77,16
Recovered,1,5.77,16
Susceptible,2,5.78,16
Exposed,1,5.78,16
Infectious,0,5.78,16
Recovered,1,5.78,16
Susceptible,2,5.79,16
Exposed,1,5.79,16
Infectious,0,5.79,16
Recovered,1,5.79,16
Susceptible,2,5.8,16
Exposed,1,5.8,16
Infectious,0,5.8,16
Recovered,1,5.8,16
Susceptible,2,5.81,16
Exposed,1,5.81,16
Infectious,0,5.81,16
Recovered,1,5.81,16
Susceptible,2,5.82,16
Exposed,1,5.82,16
Infectious,0,5.82,16
Recovered,1,5.82,16
Susceptible,2,5.83,16
Exposed,1,5.83,16
Infectious,0,5.83,16
Recovered,1,5.83,16
Susceptible,2,5.84,16
Exposed,1,5.84,16
Infectious,0,5.84,16
Recovered,1,5.84,16
Susceptible,2,5.85,16
Exposed,1,5.85,16
Infectious,0,5.85,16
Recovered,1,5.85,16
Susceptible,2,5.86,16
Exposed,1,5.86,16
Infectious,0,5.86,16
Recovered,1,5.86,16
Susceptible,2,5.87,16
Exposed,1,5.87,16
Infectious,0,5.87,16
Recovered,1,5.87,16
Susceptible,2,5.88,16
Exposed,1,5.88,16
Infectious,0,5.88,16
Recovered,1,5.88,16
Susceptible,2,5.89,16
Exposed,1,5.89,16
Infectious,0,5.89,16
Recovered,1,5.89,16
Susceptible,2,5.8999999999999995,16
Exposed,1,5.8999999999999995,16
Infectious,0,5.8999999999999995,16
Recovered,1,5.8999999999999995,16
Susceptible,2,5.91,16
Exposed,1,5.91,16
Infectious,0,5.91,16
Recovered,1,5.91,16
Susceptible,2,5.92,16
Exposed,1,5.92,16
Infectious,0,5.92,16
Recovered,1,5.92,16
Susceptible,2,5.93,16
Exposed,1,5.93,16
Infectious,0,5.93,16
Recovered,1,5.93,16
Susceptible,2,5.9399999999999995,16
Exposed,1,5.9399999999999995,16
Infectious,0,5.9399999999999995,16
Recovered,1,5.9399999999999995,16
Susceptible,2,5.95,16
Exposed,1,5.95,16
Infectious,0,5.95,16
Recovered,1,5.95,16
Susceptible,2,5.96,16
Exposed,1,5.96,16
Infectious,0,5.96,16
Recovered,1,5.96,16
Susceptible,2,5.97,16
Exposed,1,5.97,16
Infectious,0,5.97,16
Recovered,1,5.97,16
Susceptible,2,5.9799999999999995,16
Exposed,1,5.9799999999999995,16
Infectious,0,5.9799999999999995,16
Recovered,1,5.9799999999999995,16
Susceptible,2,5.99,16
Exposed,1,5.99,16
Infectious,0,5.99,16
Recovered,1,5.99,16
Susceptible,2,6.0,16
Exposed,1,6.0,16
Infectious,0,6.0,16
Recovered,1,6.0,16
Susceptible,2,6.01,16
Exposed,1,6.01,16
Infectious,0,6.01,16
Recovered,1,6.01,16
Susceptible,2,6.02,16
Exposed,1,6.02,16
Infectious,0,6.02,16
Recovered,1,6.02,16
Susceptible,2,6.03,16
Exposed,1,6.03,16
Infectious,0,6.03,16
Recovered,1,6.03,16
Susceptible,2,6.04,16
Exposed,1,6.04,16
Infectious,0,6.04,16
Recovered,1,6.04,16
Susceptible,2,6.05,16
Exposed,1,6.05,16
Infectious,0,6.05,16
Recovered,1,6.05,16
Susceptible,2,6.06,16
Exposed,1,6.06,16
Infectious,0,6.06,16
Recovered,1,6.06,16
Susceptible,2,6.07,16
Exposed,1,6.07,16
Infectious,0,6.07,16
Recovered,1,6.07,16
Susceptible,2,6.08,16
Exposed,1,6.08,16
Infectious,0,6.08,16
Recovered,1,6.08,16
Susceptible,2,6.09,16
Exposed,1,6.09,16
Infectious,0,6.09,16
Recovered,1,6.09,16
Susceptible,2,6.1,16
Exposed,1,6.1,16
Infectious,0,6.1,16
Recovered,1,6.1,16
Susceptible,2,6.11,16
Exposed,1,6.11,16
Infectious,0,6.11,16
Recovered,1,6.11,16
Susceptible,2,6.12,16
Exposed,1,6.12,16
Infectious,0,6.12,16
Recovered,1,6.12,16
Susceptible,2,6.13,16
Exposed,1,6.13,16
Infectious,0,6.13,16
Recovered,1,6.13,16
Susceptible,2,6.14,16
Exposed,1,6.14,16
Infectious,0,6.14,16
Recovered,1,6.14,16
Susceptible,2,6.15,16
Exposed,1,6.15,16
Infectious,0,6.15,16
Recovered,1,6.15,16
Susceptible,2,6.16,16
Exposed,1,6.16,16
Infectious,0,6.16,16
Recovered,1,6.16,16
Susceptible,2,6.17,16
Exposed,1,6.17,16
Infectious,0,6.17,16
Recovered,1,6.17,16
Susceptible,2,6.18,16
Exposed,1,6.18,16
Infectious,0,6.18,16
Recovered,1,6.18,16
Susceptible,2,6.1899999999999995,16
Exposed,1,6.1899999999999995,16
Infectious,0,6.1899999999999995,16
Recovered,1,6.1899999999999995,16
Susceptible,2,6.2,16
Exposed,1,6.2,16
Infectious,0,6.2,16
Recovered,1,6.2,16
Susceptible,2,6.21,16
Exposed,1,6.21,16
Infectious,0,6.21,16
Recovered,1,6.21,16
Susceptible,2,6.22,16
Exposed,1,6.22,16
Infectious,0,6.22,16
Recovered,1,6.22,16
Susceptible,2,6.2299999999999995,16
Exposed,1,6.2299999999999995,16
Infectious,0,6.2299999999999995,16
Recovered,1,6.2299999999999995,16
Susceptible,2,6.24,16
Exposed,1,6.24,16
Infectious,0,6.24,16
Recovered,1,6.24,16
Susceptible,2,6.25,16
Exposed,1,6.25,16
Infectious,0,6.25,16
Recovered,1,6.25,16
Susceptible,2,6.26,16
Exposed,1,6.26,16
Infectious,0,6.26,16
Recovered,1,6.26,16
Susceptible,2,6.27,16
Exposed,1,6.27,16
Infectious,0,6.27,16
Recovered,1,6.27,16
Susceptible,2,6.28,16
Exposed,1,6.28,16
Infectious,0,6.28,16
Recovered,1,6.28,16
Susceptible,2,6.29,16
Exposed,1,6.29,16
Infectious,0,6.29,16
Recovered,1,6.29,16
Susceptible,2,6.3,16
Exposed,1,6.3,16
Infectious,0,6.3,16
Recovered,1,6.3,16
Susceptible,2,6.31,16
Exposed,1,6.31,16
Infectious,0,6.31,16
Recovered,1,6.31,16
Susceptible,2,6.32,16
Exposed,1,6.32,16
Infectious,0,6.32,16
Recovered,1,6.32,16
Susceptible,2,6.33,16
Exposed,1,6.33,16
Infectious,0,6.33,16
Recovered,1,6.33,16
Susceptible,2,6.34,16
Exposed,1,6.34,16
Infectious,0,6.34,16
Recovered,1,6.34,16
Susceptible,2,6.35,16
Exposed,1,6.35,16
Infectious,0,6.35,16
Recovered,1,6.35,16
Susceptible,2,6.36,16
Exposed,1,6.36,16
Infectious,0,6.36,16
Recovered,1,6.36,16
Susceptible,2,6.37,16
Exposed,1,6.37,16
Infectious,0,6.37,16
Recovered,1,6.37,16
Susceptible,2,6.38,16
Exposed,0,6.38,16
Infectious,1,6.38,16
Recovered,1,6.38,16
Susceptible,2,6.39,16
Exposed,0,6.39,16
Infectious,1,6.39,16
Recovered,1,6.39,16
Susceptible,2,6.4,16
Exposed,0,6.4,16
Infectious,1,6.4,16
Recovered,1,6.4,16
Susceptible,2,6.41,16
Exposed,0,6.41,16
Infectious,1,6.41,16
Recovered,1,6.41,16
Susceptible,2,6.42,16
Exposed,0,6.42,16
Infectious,1,6.42,16
Recovered,1,6.42,16
Susceptible,2,6.43,16
Exposed,0,6.43,16
Infectious,1,6.43,16
Recovered,1,6.43,16
Susceptible,2,6.4399999999999995,16
Exposed,0,6.4399999999999995,16
Infectious,1,6.4399999999999995,16
Recovered,1,6.4399999999999995,16
Susceptible,2,6.45,16
Exposed,0,6.45,16
Infectious,1,6.45,16
Recovered,1,6.45,16
Susceptible,2,6.46,16
Exposed,0,6.46,16
Infectious,1,6.46,16
Recovered,1,6.46,16
Susceptible,2,6.47,16
Exposed,0,6.47,16
Infectious,1,6.47,16
Recovered,1,6.47,16
Susceptible,2,6.4799999999999995,16
Exposed,0,6.4799999999999995,16
Infectious,1,6.4799999999999995,16
Recovered,1,6.4799999999999995,16
Susceptible,2,6.49,16
Exposed,0,6.49,16
Infectious,1,6.49,16
Recovered,1,6.49,16
Susceptible,2,6.5,16
Exposed,0,6.5,16
Infectious,1,6.5,16
Recovered,1,6.5,16
Susceptible,2,6.51,16
Exposed,0,6.51,16
Infectious,1,6.51,16
Recovered,1,6.51,16
Susceptible,2,6.52,16
Exposed,0,6.52,16
Infectious,1,6.52,16
Recovered,1,6.52,16
Susceptible,2,6.53,16
Exposed,0,6.53,16
Infectious,1,6.53,16
Recovered,1,6.53,16
Susceptible,2,6.54,16
Exposed,0,6.54,16
Infectious,1,6.54,16
Recovered,1,6.54,16
Susceptible,2,6.55,16
Exposed,0,6.55,16
Infectious,1,6.55,16
Recovered,1,6.55,16
Susceptible,2,6.56,16
Exposed,0,6.56,16
Infectious,1,6.56,16
Recovered,1,6.56,16
Susceptible,2,6.57,16
Exposed,0,6.57,16
Infectious,1,6.57,16
Recovered,1,6.57,16
Susceptible,2,6.58,16
Exposed,0,6.58,16
Infectious,1,6.58,16
Recovered,1,6.58,16
Susceptible,2,6.59,16
Exposed,0,6.59,16
Infectious,1,6.59,16
Recovered,1,6.59,16
Susceptible,2,6.6,16
Exposed,0,6.6,16
Infectious,1,6.6,16
Recovered,1,6.6,16
Susceptible,2,6.61,16
Exposed,0,6.61,16
Infectious,1,6.61,16
Recovered,1,6.61,16
Susceptible,2,6.62,16
Exposed,0,6.62,16
Infectious,1,6.62,16
Recovered,1,6.62,16
Susceptible,2,6.63,16
Exposed,0,6.63,16
Infectious,1,6.63,16
Recovered,1,6.63,16
Susceptible,2,6.64,16
Exposed,0,6.64,16
Infectious,1,6.64,16
Recovered,1,6.64,16
Susceptible,2,6.65,16
Exposed,0,6.65,16
Infectious,1,6.65,16
Recovered,1,6.65,16
Susceptible,2,6.66,16
Exposed,0,6.66,16
Infectious,1,6.66,16
Recovered,1,6.66,16
Susceptible,2,6.67,16
Exposed,0,6.67,16
Infectious,1,6.67,16
Recovered,1,6.67,16
Susceptible,2,6.68,16
Exposed,0,6.68,16
Infectious,1,6.68,16
Recovered,1,6.68,16
Susceptible,2,6.6899999999999995,16
Exposed,0,6.6899999999999995,16
Infectious,1,6.6899999999999995,16
Recovered,1,6.6899999999999995,16
Susceptible,2,6.7,16
Exposed,0,6.7,16
Infectious,1,6.7,16
Recovered,1,6.7,16
Susceptible,2,6.71,16
Exposed,0,6.71,16
Infectious,1,6.71,16
Recovered,1,6.71,16
Susceptible,2,6.72,16
Exposed,0,6.72,16
Infectious,1,6.72,16
Recovered,1,6.72,16
Susceptible,2,6.7299999999999995,16
Exposed,0,6.7299999999999995,16
Infectious,1,6.7299999999999995,16
Recovered,1,6.7299999999999995,16
Susceptible,2,6.74,16
Exposed,0,6.74,16
Infectious,1,6.74,16
Recovered,1,6.74,16
Susceptible,2,6.75,16
Exposed,0,6.75,16
Infectious,1,6.75,16
Recovered,1,6.75,16
Susceptible,2,6.76,16
Exposed,0,6.76,16
Infectious,1,6.76,16
Recovered,1,6.76,16
Susceptible,2,6.77,16
Exposed,0,6.77,16
Infectious,1,6.77,16
Recovered,1,6.77,16
Susceptible,2,6.78,16
Exposed,0,6.78,16
Infectious,1,6.78,16
Recovered,1,6.78,16
Susceptible,2,6.79,16
Exposed,0,6.79,16
Infectious,1,6.79,16
Recovered,1,6.79,16
Susceptible,2,6.8,16
Exposed,0,6.8,16
Infectious,1,6.8,16
Recovered,1,6.8,16
Susceptible,2,6.81,16
Exposed,0,6.81,16
Infectious,1,6.81,16
Recovered,1,6.81,16
Susceptible,2,6.82,16
Exposed,0,6.82,16
Infectious,1,6.82,16
Recovered,1,6.82,16
Susceptible,2,6.83,16
Exposed,0,6.83,16
Infectious,1,6.83,16
Recovered,1,6.83,16
Susceptible,2,6.84,16
Exposed,0,6.84,16
Infectious,1,6.84,16
Recovered,1,6.84,16
Susceptible,2,6.85,16
Exposed,0,6.85,16
Infectious,1,6.85,16
Recovered,1,6.85,16
Susceptible,2,6.86,16
Exposed,0,6.86,16
Infectious,1,6.86,16
Recovered,1,6.86,16
Susceptible,2,6.87,16
Exposed,0,6.87,16
Infectious,1,6.87,16
Recovered,1,6.87,16
Susceptible,2,6.88,16
Exposed,0,6.88,16
Infectious,1,6.88,16
Recovered,1,6.88,16
Susceptible,2,6.89,16
Exposed,0,6.89,16
Infectious,1,6.89,16
Recovered,1,6.89,16
Susceptible,2,6.9,16
Exposed,0,6.9,16
Infectious,1,6.9,16
Recovered,1,6.9,16
Susceptible,2,6.91,16
Exposed,0,6.91,16
Infectious,1,6.91,16
Recovered,1,6.91,16
Susceptible,2,6.92,16
Exposed,0,6.92,16
Infectious,1,6.92,16
Recovered,1,6.92,16
Susceptible,2,6.93,16
Exposed,0,6.93,16
Infectious,1,6.93,16
Recovered,1,6.93,16
Susceptible,2,6.9399999999999995,16
Exposed,0,6.9399999999999995,16
Infectious,1,6.9399999999999995,16
Recovered,1,6.9399999999999995,16
Susceptible,2,6.95,16
Exposed,0,6.95,16
Infectious,1,6.95,16
Recovered,1,6.95,16
Susceptible,2,6.96,16
Exposed,0,6.96,16
Infectious,1,6.96,16
Recovered,1,6.96,16
Susceptible,2,6.97,16
Exposed,0,6.97,16
Infectious,1,6.97,16
Recovered,1,6.97,16
Susceptible,2,6.9799999999999995,16
Exposed,0,6.9799999999999995,16
Infectious,1,6.9799999999999995,16
Recovered,1,6.9799999999999995,16
Susceptible,2,6.99,16
Exposed,0,6.99,16
Infectious,1,6.99,16
Recovered,1,6.99,16
Susceptible,2,7.0,16
Exposed,0,7.0,16
Infectious,1,7.0,16
Recovered,1,7.0,16
Susceptible,2,7.01,16
Exposed,0,7.01,16
Infectious,1,7.01,16
Recovered,1,7.01,16
Susceptible,2,7.02,16
Exposed,0,7.02,16
Infectious,1,7.02,16
Recovered,1,7.02,16
Susceptible,2,7.03,16
Exposed,0,7.03,16
Infectious,1,7.03,16
Recovered,1,7.03,16
Susceptible,2,7.04,16
Exposed,0,7.04,16
Infectious,1,7.04,16
Recovered,1,7.04,16
Susceptible,2,7.05,16
Exposed,0,7.05,16
Infectious,1,7.05,16
Recovered,1,7.05,16
Susceptible,2,7.06,16
Exposed,0,7.06,16
Infectious,1,7.06,16
Recovered,1,7.06,16
Susceptible,2,7.07,16
Exposed,0,7.07,16
Infectious,1,7.07,16
Recovered,1,7.07,16
Susceptible,2,7.08,16
Exposed,0,7.08,16
Infectious,1,7.08,16
Recovered,1,7.08,16
Susceptible,2,7.09,16
Exposed,0,7.09,16
Infectious,1,7.09,16
Recovered,1,7.09,16
Susceptible,2,7.1,16
Exposed,0,7.1,16
Infectious,1,7.1,16
Recovered,1,7.1,16
Susceptible,2,7.11,16
Exposed,0,7.11,16
Infectious,1,7.11,16
Recovered,1,7.11,16
Susceptible,2,7.12,16
Exposed,0,7.12,16
Infectious,1,7.12,16
Recovered,1,7.12,16
Susceptible,2,7.13,16
Exposed,0,7.13,16
Infectious,1,7.13,16
Recovered,1,7.13,16
Susceptible,2,7.14,16
Exposed,0,7.14,16
Infectious,1,7.14,16
Recovered,1,7.14,16
Susceptible,2,7.15,16
Exposed,0,7.15,16
Infectious,1,7.15,16
Recovered,1,7.15,16
Susceptible,2,7.16,16
Exposed,0,7.16,16
Infectious,1,7.16,16
Recovered,1,7.16,16
Susceptible,2,7.17,16
Exposed,0,7.17,16
Infectious,1,7.17,16
Recovered,1,7.17,16
Susceptible,2,7.18,16
Exposed,0,7.18,16
Infectious,1,7.18,16
Recovered,1,7.18,16
Susceptible,2,7.1899999999999995,16
Exposed,0,7.1899999999999995,16
Infectious,1,7.1899999999999995,16
Recovered,1,7.1899999999999995,16
Susceptible,2,7.2,16
Exposed,0,7.2,16
Infectious,1,7.2,16
Recovered,1,7.2,16
Susceptible,2,7.21,16
Exposed,0,7.21,16
Infectious,1,7.21,16
Recovered,1,7.21,16
Susceptible,2,7.22,16
Exposed,0,7.22,16
Infectious,1,7.22,16
Recovered,1,7.22,16
Susceptible,2,7.2299999999999995,16
Exposed,0,7.2299999999999995,16
Infectious,1,7.2299999999999995,16
Recovered,1,7.2299999999999995,16
Susceptible,2,7.24,16
Exposed,0,7.24,16
Infectious,1,7.24,16
Recovered,1,7.24,16
Susceptible,2,7.25,16
Exposed,0,7.25,16
Infectious,1,7.25,16
Recovered,1,7.25,16
Susceptible,2,7.26,16
Exposed,0,7.26,16
Infectious,1,7.26,16
Recovered,1,7.26,16
Susceptible,2,7.27,16
Exposed,0,7.27,16
Infectious,1,7.27,16
Recovered,1,7.27,16
Susceptible,2,7.28,16
Exposed,0,7.28,16
Infectious,1,7.28,16
Recovered,1,7.28,16
Susceptible,2,7.29,16
Exposed,0,7.29,16
Infectious,1,7.29,16
Recovered,1,7.29,16
Susceptible,2,7.3,16
Exposed,0,7.3,16
Infectious,1,7.3,16
Recovered,1,7.3,16
Susceptible,2,7.31,16
Exposed,0,7.31,16
Infectious,1,7.31,16
Recovered,1,7.31,16
Susceptible,2,7.32,16
Exposed,0,7.32,16
Infectious,1,7.32,16
Recovered,1,7.32,16
Susceptible,2,7.33,16
Exposed,0,7.33,16
Infectious,1,7.33,16
Recovered,1,7.33,16
Susceptible,2,7.34,16
Exposed,0,7.34,16
Infectious,1,7.34,16
Recovered,1,7.34,16
Susceptible,2,7.35,16
Exposed,0,7.35,16
Infectious,1,7.35,16
Recovered,1,7.35,16
Susceptible,2,7.36,16
Exposed,0,7.36,16
Infectious,1,7.36,16
Recovered,1,7.36,16
Susceptible,2,7.37,16
Exposed,0,7.37,16
Infectious,1,7.37,16
Recovered,1,7.37,16
Susceptible,2,7.38,16
Exposed,0,7.38,16
Infectious,1,7.38,16
Recovered,1,7.38,16
Susceptible,2,7.39,16
Exposed,0,7.39,16
Infectious,1,7.39,16
Recovered,1,7.39,16
Susceptible,2,7.4,16
Exposed,0,7.4,16
Infectious,1,7.4,16
